"text"|"label_str"|"label_bin"|"set"|"n_tokens"|"n_stopwords"|"n_chars"|"n_upper"|"emotion_label"|"emotion_score"
"Says Ohio Attorney General Mike DeWine is hypocritical for challenging the constitutionality of the new health care law."|"false"|"1"|"validation"|"18"|"5"|"120"|"7"|"anger"|"0.5161592364311218"
"A study says Massachusetts has lost 18,000 jobs because residents were required to obtain health insurance under an act signed into law by Mitt Romney."|"barely-true"|"1"|"validation"|"25"|"9"|"151"|"4"|"sadness"|"0.5153276324272156"
"Attorney General Roy Cooper refuses to do his job by not defending House Bill 2 in a lawsuit."|"half-true"|"1"|"validation"|"18"|"7"|"93"|"6"|"anger"|"0.7950083017349243"
"Says Georgia Democratic Senate hopeful Michelle Nunn supports higher taxes."|"barely-true"|"1"|"validation"|"10"|"0"|"75"|"6"|"sadness"|"0.5177952647209167"
"A year since the Recovery Summer, there has been been a fall, winter and spring of no recovery."|"barely-true"|"1"|"validation"|"18"|"10"|"95"|"3"|"sadness"|"0.4579835832118988"
"Gov. Deal has the worst record on education in the history of this state."|"pants-fire"|"1"|"validation"|"14"|"7"|"73"|"2"|"disgust"|"0.8758765459060669"
"The American murder rate is 50 times that of any other developed nation."|"false"|"1"|"validation"|"13"|"6"|"72"|"2"|"neutral"|"0.6367008686065674"
"Says in the 2012 State of the Union address, President Obama didnt even mention the deficit or debt."|"pants-fire"|"1"|"validation"|"18"|"6"|"100"|"5"|"neutral"|"0.7152104377746582"
"As a former federal prosecutor, I prosecuted over 4,000 cases."|"true"|"0"|"validation"|"10"|"4"|"62"|"2"|"anger"|"0.6147562861442566"
"Says Rep. Tom Reed, R-N.Y., voted to raise the Social Security retirement age on us."|"half-true"|"1"|"validation"|"15"|"3"|"84"|"9"|"sadness"|"0.8323458433151245"
"Ive supported every investigation (into Hurricane Katrina) and ways of finding out how what caused the tragedy. Ive met with people on the ground. Ive met with the governor."|"barely-true"|"1"|"validation"|"29"|"11"|"173"|"5"|"fear"|"0.3430432379245758"
"Their New York casino deal was called rigged and corrupt."|"mostly-true"|"0"|"validation"|"10"|"3"|"57"|"3"|"disgust"|"0.620220422744751"
"Says there have been 50 million abortions since Roe v. Wade was decided."|"true"|"0"|"validation"|"13"|"4"|"72"|"3"|"neutral"|"0.8467949032783508"
"Late changes to the Arizona immigration law ""lay to rest questions over the possibility of racial profiling."""|"barely-true"|"1"|"validation"|"17"|"6"|"109"|"2"|"neutral"|"0.8091567158699036"
"Says 13 Texas universities have announced or implemented a $10,000 degree."|"barely-true"|"1"|"validation"|"11"|"3"|"74"|"2"|"neutral"|"0.7535244822502136"
"Says an illegal immigrant fraudulently claimed children who actually lived in Mexico on income tax forms to collect more than $29,000."|"mostly-true"|"0"|"validation"|"21"|"7"|"134"|"2"|"neutral"|"0.36437591910362244"
"The (State Board of Administration) transparency issue got a great airing the last legislative session."|"false"|"1"|"validation"|"15"|"4"|"103"|"4"|"neutral"|"0.9103782176971436"
"83% of doctors have considered leaving the profession because of #Obamacare."|"false"|"1"|"validation"|"11"|"5"|"66"|"1"|"fear"|"0.9231544733047485"
"Says Scott Walkers jobs agency gives financial incentives that lead Wisconsin companies to look at shipping jobs elsewhere. ... A company got $4.6 million in taxpayer money and actually reduced its jobs by 300 people."|"barely-true"|"1"|"validation"|"35"|"8"|"217"|"5"|"neutral"|"0.48088622093200684"
"Says that in 2001, Rick Perry spoke favorably of binational health insurance between Mexico and Texas."|"half-true"|"1"|"validation"|"16"|"5"|"102"|"5"|"neutral"|"0.9358945488929749"
"Says President Abraham Lincoln enforced the Fugitive Slave Act until the Civil War ended."|"barely-true"|"1"|"validation"|"14"|"3"|"89"|"9"|"neutral"|"0.5300920605659485"
"Says his parents came to America following Fidel Castros takeover of Cuba."|"false"|"1"|"validation"|"12"|"3"|"74"|"5"|"sadness"|"0.8913978338241577"
"Our trade deficit in goods reached nearly $800 billion last year alone."|"true"|"0"|"validation"|"12"|"2"|"71"|"1"|"neutral"|"0.5101580023765564"
"The Democrats' health care bills would end ""the denial of ... coverage to those who have a pre-existing condition,"" while the Republican bill would not."|"mostly-true"|"0"|"validation"|"25"|"9"|"152"|"3"|"neutral"|"0.8714237213134766"
"Says Ohios economic recovery started in February 2010."|"mostly-true"|"0"|"validation"|"8"|"1"|"54"|"3"|"neutral"|"0.6002187132835388"
"Gov. Scott Walker is helping pay for the criminal defense of a man accused of boy rape."|"pants-fire"|"1"|"validation"|"17"|"6"|"87"|"3"|"disgust"|"0.8107473254203796"
"Barack Obama ""pays for every dime"" of his spending plans."|"barely-true"|"1"|"validation"|"10"|"3"|"57"|"2"|"neutral"|"0.5744791030883789"
"Says there were multiple instances of voter fraud in Wood County, Ohio."|"pants-fire"|"1"|"validation"|"12"|"4"|"71"|"4"|"neutral"|"0.7486724257469177"
"Says Canada has one-tenth of our populationyet it issues far more high-skilled visas (more than 150,000) yearly than we do (65,000)."|"half-true"|"1"|"validation"|"21"|"9"|"132"|"2"|"neutral"|"0.7588098049163818"
"Says a group estimates that the annual cost to Oregon taxpayers for government services to illegal aliens, after any income tax revenue from them, is $1 billion."|"barely-true"|"1"|"validation"|"27"|"10"|"161"|"2"|"neutral"|"0.7423071265220642"
"Says for the first time ever, Texas lawmakers are not funding student population growth."|"mostly-true"|"0"|"validation"|"14"|"4"|"88"|"2"|"neutral"|"0.38454294204711914"
"Leticia Van de Putte voted to give illegal immigrants in this country free health care--not emergency health care but total free health care."|"false"|"1"|"validation"|"23"|"5"|"141"|"3"|"neutral"|"0.8445495963096619"
"Since sequester began federal employment has been subtracting 6,000-7,000 jobs per month"|"barely-true"|"1"|"validation"|"12"|"2"|"88"|"1"|"neutral"|"0.5603218674659729"
"Says no Austin City Council member lives south of Lady Bird Lake or north of 45th Street."|"mostly-true"|"0"|"validation"|"17"|"4"|"89"|"8"|"neutral"|"0.8682267665863037"
"Ohio taxpayers spent more than $67 million for the year on food stamps and Medicaid for Wal-Mart workers"|"half-true"|"1"|"validation"|"18"|"7"|"104"|"4"|"neutral"|"0.8400546908378601"
"One out of every five law enforcement officers thats killed is killed with an assault weapon."|"mostly-true"|"0"|"validation"|"16"|"5"|"93"|"1"|"sadness"|"0.5577719807624817"
"Mitt Romney did not run his campaign on the basis of arguing his experience in the business world was a reason to vote for him."|"pants-fire"|"1"|"validation"|"25"|"13"|"127"|"2"|"neutral"|"0.7978116273880005"
"Says PolitiFact issued a True ruling on Paul Krugman calling Governor Christie a fiscal phony."|"false"|"1"|"validation"|"15"|"3"|"94"|"8"|"neutral"|"0.3312986195087433"
"Alexi Giannoulias top aide was a longtime BP lobbyist."|"barely-true"|"1"|"validation"|"9"|"2"|"54"|"4"|"disgust"|"0.5412240624427795"
"The streetcar project proposed for downtown Milwaukee would actually take precious revenue away from the Milwaukee Public Schools."|"barely-true"|"1"|"validation"|"18"|"4"|"130"|"5"|"neutral"|"0.7635058760643005"
"Federal spending is the highest its been as a share of our economy in 60 years (and) revenue is the lowest its been as a share of our economy in 60 years."|"true"|"0"|"validation"|"32"|"18"|"154"|"1"|"neutral"|"0.4585307240486145"
"Last year -- actually, this year in May -- we saw New Jersey Transit fares rise anywhere from 25 percent to 47 percent."|"mostly-true"|"0"|"validation"|"23"|"5"|"119"|"5"|"neutral"|"0.7267455458641052"
"Says excessive speculation is pushing up oil prices and a recent report estimates it adds 56 cents to every gallon of gasoline siphoned from the pump."|"mostly-true"|"0"|"validation"|"26"|"9"|"150"|"1"|"anger"|"0.40557199716567993"
"Weve got four Supreme Court justices who signed their name to a declaration that Americans have no fundamental right to self-defense."|"half-true"|"1"|"validation"|"21"|"8"|"133"|"4"|"neutral"|"0.8186848163604736"
"Says Wisconsin Gov. Scott Walker has threatened to call out the National Guard if workers protest against changes to bargaining laws."|"pants-fire"|"1"|"validation"|"21"|"7"|"133"|"7"|"fear"|"0.8515437841415405"
"Under our (2011-13) budget, the average (Wisconsin) property taxpayer will save $700."|"false"|"1"|"validation"|"12"|"4"|"85"|"2"|"neutral"|"0.8979138135910034"
"Al-Qaida has grown fourfold in five years."|"half-true"|"1"|"validation"|"7"|"2"|"42"|"2"|"fear"|"0.34423887729644775"
"The salaries of Wisconsins best-educated public school teachers were slashed by Gov. Scott Walker through a recent administrative rule change."|"false"|"1"|"validation"|"20"|"6"|"142"|"5"|"anger"|"0.4210817217826843"
"The stimulus has $30 million in there to protect mice in San Francisco."|"false"|"1"|"validation"|"13"|"6"|"71"|"3"|"neutral"|"0.9324877858161926"
"CNNs Crap Polling is so bad that it shows that no one under the age of 50 has an opinion of Hillary Clinton."|"pants-fire"|"1"|"validation"|"23"|"12"|"108"|"7"|"disgust"|"0.8471361994743347"
"Our numbers are going up at the airport."|"pants-fire"|"1"|"validation"|"8"|"5"|"40"|"1"|"neutral"|"0.8280090093612671"
"When you compare our state pension system to other systems throughout the country, our benefits are not gold-plated. They are not rich. They are actually average or below average."|"half-true"|"1"|"validation"|"29"|"16"|"179"|"3"|"neutral"|"0.9033637642860413"
"Texas would have to increase current state spending by 28 percent just to reach the national average for spending per resident."|"true"|"0"|"validation"|"21"|"7"|"127"|"1"|"neutral"|"0.9270641803741455"
"Speaker Pelosi ... has been busy sticking the taxpayer with her $100,000 bar tab for alcohol on the military jets that shes flying."|"pants-fire"|"1"|"validation"|"23"|"9"|"131"|"2"|"neutral"|"0.5392370223999023"
"Says Studies show the average age of entry into prostitution is 12 to 14 years old."|"half-true"|"1"|"validation"|"16"|"5"|"83"|"2"|"neutral"|"0.8957334160804749"
"The Obama Health and Human Services Department is planning to compile a federal health record on all U.S. citizens by 2014, including each individuals Body Mass Index."|"false"|"1"|"validation"|"27"|"9"|"167"|"11"|"neutral"|"0.9426206350326538"
"Says that the state spends more money on tax giveaways than it receives in tax collection."|"mostly-true"|"0"|"validation"|"16"|"7"|"90"|"1"|"neutral"|"0.42141661047935486"
"Thirty-four of the last 44 (debt ceiling increases) have been for less than a year. So, this notion that short-term is somehow the exception, its actually the rule."|"true"|"0"|"validation"|"28"|"13"|"164"|"2"|"neutral"|"0.96323561668396"
"Martin Luther King Jr. was a Republican!"|"false"|"1"|"validation"|"7"|"2"|"40"|"5"|"neutral"|"0.4534531831741333"
"We have one charter school that for seven years has been rated unacceptable."|"barely-true"|"1"|"validation"|"13"|"6"|"76"|"1"|"neutral"|"0.4821834862232208"
"Says he first unveiled his new legislative agenda in Wisconsin, not in California as critics complain"|"barely-true"|"1"|"validation"|"16"|"6"|"101"|"3"|"anger"|"0.5857913494110107"
"There are over 100 pipelines between the United States and Canada right now."|"barely-true"|"1"|"validation"|"13"|"6"|"76"|"4"|"neutral"|"0.9190592765808105"
"The Senate-passed health care bill ""is identical to the Massachusetts health care plan -- the same thing."""|"mostly-true"|"0"|"validation"|"17"|"5"|"106"|"3"|"neutral"|"0.9327937960624695"
"The Government Accountability Office estimated (Obamacare) will add to the long-term deficit by $6.2 trillion."|"barely-true"|"1"|"validation"|"15"|"5"|"110"|"5"|"neutral"|"0.6208239793777466"
"Nearly 60 percent of women who use birth control do so for more than just family planning."|"mostly-true"|"0"|"validation"|"17"|"8"|"90"|"1"|"neutral"|"0.9529454112052917"
"In 1950, the average American lived for 68 years and 16 workers supported one retiree. Today, the average life expectancy is 78 and three workers support one retiree."|"true"|"0"|"validation"|"28"|"7"|"166"|"3"|"neutral"|"0.9471513628959656"
"Under Gov. Scott Walker, unemployment is increasing in Wisconsin at twice the rate it is nationally."|"barely-true"|"1"|"validation"|"16"|"7"|"100"|"5"|"sadness"|"0.4468643069267273"
"In Mexico, they dont have birth certificates... they dont have registration cards for voters. They have one national ID."|"false"|"1"|"validation"|"19"|"8"|"120"|"5"|"neutral"|"0.9053031802177429"
"Deficit spending exploded during the Obama administration to $5.3 trillion over four years, compared to $2 trillion in eight years under President George W. Bush."|"mostly-true"|"0"|"validation"|"25"|"7"|"162"|"6"|"surprise"|"0.5874927043914795"
"As governor, Ted Strickland left only 89 cents in Ohios rainy day fund."|"true"|"0"|"validation"|"13"|"3"|"71"|"4"|"neutral"|"0.6079021096229553"
"Under President George W. Bush, ""the national debt went from $5 trillion to $12 trillion."""|"false"|"1"|"validation"|"15"|"3"|"90"|"5"|"neutral"|"0.6775911450386047"
"The U.S. ""only ranks 25th worldwide on defense spending as a percentage of GDP."""|"barely-true"|"1"|"validation"|"14"|"5"|"80"|"6"|"neutral"|"0.8154576420783997"
"Under Gov. Scott Walker, employer confidence now stands at 95 percent, compared to only 10 percent at the end of the Gov. Jim Doyle-Mary Burke administration."|"barely-true"|"1"|"validation"|"26"|"9"|"158"|"9"|"neutral"|"0.9143173098564148"
"We have the lowest beer tax in the nation."|"false"|"1"|"validation"|"9"|"5"|"42"|"1"|"neutral"|"0.8688042163848877"
"John Boehner said the jobs of teachers and nurses and police officers and firefighters are government jobs that werent worth saving."|"barely-true"|"1"|"validation"|"21"|"7"|"132"|"2"|"neutral"|"0.5336642861366272"
"[E]xcise tax increases drive commerce across state lines."|"mostly-true"|"0"|"validation"|"8"|"0"|"57"|"1"|"neutral"|"0.8438194394111633"
"""Obama's Ten Point Plan to 'Change' the Second AmendmentBan use of firearms for home defense."""|"pants-fire"|"1"|"validation"|"15"|"4"|"94"|"8"|"neutral"|"0.7931400537490845"
"""If we manufactured 5-million of these 2.5-meg windmills across the country, we could electrify the entire nation the entire nation."""|"barely-true"|"1"|"validation"|"20"|"7"|"133"|"1"|"neutral"|"0.7618622183799744"
"Says Tennessee has some of the lowest beer excise tax rates in the country."|"half-true"|"1"|"validation"|"14"|"6"|"75"|"2"|"neutral"|"0.8778260946273804"
